Textbook,Score
Devo_Santrock_13_Autism_v2.docx,40.17929293
Devo_Santrock_14_Autism_v2.docx,25.78434343
Devo_Santrock_15_Autism.docx,27.29545455
Devo_Santrock_16_Autism.docx,235.5949495
Devo_Sigelman_04_Autism_v2.docx,432.8611111
Devo_Sigelman_05_Autism.docx,480.8315657
Devo_Sigelman_06_Autism.docx,513.1916667
Devo_Sigelman_07_Autism.docx,573.9752525
Devo_Sigelman_08_Autism.docx,547.8575758
Devo_Sigelman_09_Autism.docx,639.4792929
Intro_Bernstein_06_Autism.docx,11.59646465
Intro_Bernstein_07_Autism_v2.docx,-33.35909091
Intro_Bernstein_08_Autism.docx,-45.23636364
Intro_Bernstein_09_Autism_v2.docx,22.18333333
Intro_Bernstein_10_Autism.docx,164.1858586
Intro_Coon_10_Autism.docx,35.58232323
Intro_Coon_11_Autism.docx,4.386868687
Intro_Coon_13_Autism_v2.docx,4.617676768
Intro_Coon_14_Autism.docx,62.80505051
Intro_Griggs_03_Autism.docx,66.07323232
Intro_Griggs_04_Autism.docx,138.5489899
Intro_Griggs_05_Autism.docx,266.7005051
Intro_Kalat_09_Autism.docx,35.92020202
Intro_Kalat_10_Autism.docx,44.23434343
Intro_Kalat_11_Autism.docx,48.37373737
Intro_Morris_07_Autism.docx,-13.00808081
Intro_Morris_08_Autism.docx,4.547979798
Intro_Morris_09_Autism.docx,-35.23434343
Intro_Morris_10_Autism.docx,6.811111111
Intro_Morris_11_Autism.docx,53.06666667
Intro_Myers_07_Autism_v2.docx,83.95
Intro_Myers_08_Autism.docx,90.20252525
Intro_Myers_09_Autism.docx,141.5126263
Intro_Myers_10_Autism.docx,144.3621212
Intro_Myers_11_Autism.docx,157.0060606
Intro_Rathus_05_Autism.docx,14.58888889
Intro_Wade_08_Autism.docx,42.01616162
Intro_Wade_12_Autism.docx,156.4489899
Intro_Weiten_06_Autism.docx,31.86818182
Intro_Weiten_08_Autism.docx,29.87373737
Intro_Weiten_10_Autism.docx,78.11717172
Neuro_Bear_03_Autism.docx,38.69494949
Neuro_Bear_04_Autism.docx,137.710101
Neuro_Breedlove_05_Autism.docx,71.83030303
Neuro_Breedlove_06_Autism.docx,74.13535354
Neuro_Breedlove_07_Autism_v2.docx,95.71212121
Neuro_Breedlove_08_Autism.docx,60.97070707
Neuro_Carlson_09_Autism.docx,246.4919192
Neuro_Carlson_10_Autism_v2.docx,260.419697
Neuro_Carlson_11_Autism_v2.docx,344.9106061
Neuro_Carlson_12_Autism.docx,321.1161616
Neuro_Garrett_02_Autism.docx,310.9856061
Neuro_Garrett_03_Autism.docx,384.6739899
Neuro_Garrett_04_Autism_v2.docx,337.9729798
Neuro_Garrett_05_Autism.docx,554.8689394
Neuro_Johnson_01_Autism.docx,47.10959596
Neuro_Johnson_02_Autism_v2.docx,122.6479798
Neuro_Johnson_03_Autism.docx,241.6227273
Neuro_Johnson_04_Autism.docx,562.8717172
Neuro_Kalat_10_Autism.docx,14.94040404
Neuro_Kalat_11_Autism.docx,38.06111111
Neuro_Kalat_12_Autism.docx,66.43181818
Neuro_Kolb_04_Autism.docx,21.40353535
Neuro_Kolb_05_Autism.docx,70.23383838
Neuro_Kolb_06_Autism_v2.docx,87.02878788
Neuro_Kolb_07_Autism.docx,174.3449495
Neuro_Pinel_07_Autism.docx,164.589899
Neuro_Pinel_08_Autism.docx,83.02070707
Neuro_Pinel_09_Autism.docx,81.43989899
Neuro_Pinel_10_Autism.docx,96.44646465
Neuro_Reisberg_06_Autism.docx,84.85959596
Socl_Aronson_08_Autism.docx,31.63333333
Socl_Aronson_09_Autism.docx,36.86161616
Socl_Baumeister_04_Autism.docx,53.5510101
Socl_Branscombe_14_Autism.docx,19.53383838
Socl_Gilovich_02_Autism.docx,55.77929293
Socl_Gilovich_03_Autism.docx,31.8020202
Socl_Gilovich_04_Autism.docx,50.68939394
Socl_Gruman_03_Autism.docx,45.11818182
Socl_Myers_12_Autism.docx,3.914141414
Socl_Rogers_02_Autism.docx,83.86717172
Socl_Rogers_03_Autism.docx,107.4308081
Socl_Rogers_04_Autism.docx,169.7343434
Socl_Zastrow_08_Autism.docx,-11.13484848
Socl_Zastrow_09_Autism.docx,-9.501515152
Socl_Zastrow_10_Autism.docx,12.4969697
Spcl_Friend_01_Autism_v2.docx,2629.79596
Spcl_Friend_02_Autism_v2.docx,2546.128283
Spcl_Friend_03_Autism_v2.docx,2647.794444
Spcl_Friend_04_Autism_v2.docx,2639.255556
Spcl_Friend_05_Autism.docx,3647.857576
Spcl_Gargiulo_02_Autism_v2.docx,2129.256313
Spcl_Gargiulo_03_Autism_v2.docx,1566.196212
Spcl_Gargiulo_04_Autism.docx,1768.185606
Spcl_Gargiulo_05_Autism_v2.docx,1283.611869
Spcl_Gargiulo_06_Autism.docx,1951.759343
Spcl_Hardman_08_Autism_v2.docx,1178.174747
Spcl_Hardman_09_Autism_v2.docx,1464.937374
Spcl_Hardman_10_Autism_v2.docx,1092.282576
Spcl_Hardman_11_Autism.docx,2134.19899
Spcl_Hardman_12_Autism.docx,2737.49596
Spcl_Heward_07_Autism.docx,761.5477273
Spcl_Heward_08_Autism_v2.docx,2443.683333
Spcl_Heward_09_Autism_v2.docx,2486.625758
Spcl_Heward_10_Autism_v2.docx,3481.280303
Spcl_Heward_11_Autism.docx,2708.780303
Spcl_Kuder_01_Autism_v2.docx,980.739899
Spcl_Kuder_02_Autism_v2.docx,1012.641919
Spcl_Kuder_03_Autism_v2.docx,1697.457576
Spcl_Kuder_04_Autism_v2.docx,1186.197475
Spcl_Kuder_05_Autism.docx,2149.844444
Spcl_Lewis_05_Autism.docx,318.7368687
Spcl_Lewis_06_Autism.docx,346.0838384
Spcl_Lewis_07_Autism_v2.docx,1353.628283
Spcl_Lewis_08_Autism.docx,967.1393939
Spcl_Lewis_09_Autism.docx,2026.864141
Spcl_Overton_04_Autism.docx,14.86515152
Spcl_Overton_06_Autism.docx,130.3828283
Spcl_Overton_07_Autism.docx,137.6111111
Spcl_Overton_08_Autism.docx,392.9767677
Spcl_Smith_03_Autism_v2.docx,893.5787879
Spcl_Smith_04_Autism_v2.docx,931.1161616
Spcl_Smith_05_Autism_v2.docx,2144.196465
Spcl_Smith_06_Autism_v2.docx,2247.52399
Spcl_Smith_07_Autism_v2.docx,2267.800253
Spcl_Turnbull_04_Autism_v2.docx,1162.257576
Spcl_Turnbull_05_Autism_v2.docx,1671.048485
Spcl_Turnbull_06_Autism_v2.docx,1494.323737
Spcl_Turnbull_07_Autism_v2.docx,1262.2
Spcl_Turnbull_08_Autism.docx,1172.990657
Spcl_Vaughn_03_Autism_v2.docx,250.1156566
Spcl_Vaughn_04_Autism_v2.docx,1439.690909
Spcl_Vaughn_05_Autism_v2.docx,1257.210606
Spcl_Vaughn_06_Autism_v2.docx,1224.606061
Spcl_Vaughn_07_Autism.docx,1345.328788
