Textbook,Score
HS_Hyde_11_Transgender_v2.docx,0.057166826
HS_Hyde_12_Transgender_v2.docx,0.016892691
HS_Hyde_13_Transgender.docx,0.059899797
HS_LeVay_01_Transgender.docx,0.082862007
HS_LeVay_02_Transgender.docx,0.058430303
HS_LeVay_03_Transgender.docx,0.055809768
HS_Yarber_07_Transgender.docx,0.04467509
HS_Yarber_08_Transgender.docx,0.051787741
HS_Yarber_09_Transgender.docx,0.060273948
Intro_Bernstein_06_Transgender.docx,0.034090909
Intro_Bernstein_07_Transgender_v2.docx,0.022740034
Intro_Bernstein_08_Transgender.docx,0.038764045
Intro_Bernstein_09_Transgender_v2.docx,0.059556226
Intro_Bernstein_10_Transgender.docx,0.03814448
Intro_Coon_10_Transgender_v2.docx,0.061074318
Intro_Coon_11_Transgender.docx,0.066298343
Intro_Coon_12_Transgender_v2.docx,0.080042328
Intro_Coon_13_Transgender_v2.docx,0.090844444
Intro_Coon_14_Transgender.docx,0.03284453
Intro_Griggs_01_Transgender.docx,0
Intro_Griggs_04_Transgender.docx,-0.010162602
Intro_Griggs_05_Transgender.docx,0.078209277
Intro_Kalat_08_Transgender.docx,0.084745763
Intro_Kalat_11_Transgender.docx,0.091320072
Intro_Morris_07_Transgender_v2.docx,0.086892489
Intro_Morris_09_Transgender.docx,0.034968979
Intro_Morris_10_Transgender.docx,0.031187123
Intro_Morris_11_Transgender.docx,0.025812138
Intro_Myers_07_Transgender.docx,0.040816327
Intro_Myers_08_Transgender.docx,0.040381282
Intro_Myers_09_Transgender.docx,0.049696687
Intro_Myers_10_Transgender.docx,0.042959964
Intro_Myers_11_Transgender.docx,0.061724501
Intro_Nevid_01_Transgender.docx,0.070859167
Intro_Nevid_02_Transgender_v2.docx,0.077366255
Intro_Nevid_03_Transgender_v2.docx,0.077065924
Intro_Nevid_04_Transgender.docx,0.151282051
Intro_Nevid_05_Transgender.docx,0.075435614
Intro_Rathus_01_Transgender.docx,0.094736842
Intro_Rathus_02_Transgender.docx,0.034274194
Intro_Rathus_03_Transgender.docx,-0.027777778
Intro_Rathus_04_Transgender.docx,0.119565217
Intro_Rathus_05_Transgender.docx,0.074276779
Intro_Wade_08_Transgender_v2.docx,0.079809116
Intro_Wade_09_Transgender.docx,0.11588785
Intro_Wade_11_Transgender_v2.docx,0.038461538
Intro_Wade_12_Transgender.docx,0.058862497
Intro_Weiten_07_Transgender.docx,0.049450199
Intro_Weiten_08_Transgender_v2.docx,-0.079439252
Intro_Weiten_09_Transgender_v2.docx,-0.007407407
Intro_Weiten_10_Transgender.docx,0.069185429
Neuro_Bear_03_Transgender.docx,0.046511628
Neuro_Bear_04_Transgender.docx,0.079959514
Neuro_Breedlove_05_Transgender.docx,-0.008510638
Neuro_Breedlove_06_Transgender.docx,-0.012820513
Neuro_Breedlove_07_Transgender.docx,0.1
Neuro_Breedlove_08_Transgender.docx,0.013850416
Neuro_Carlson_09_Transgender.docx,0.03125
Neuro_Carlson_10_Transgender_v2.docx,0.041832669
Neuro_Carlson_11_Transgender_v2.docx,0.023326572
Neuro_Carlson_12_Transgender.docx,0.059754852
Neuro_Garrett_02_Transgender.docx,0.1
Neuro_Garrett_03_Transgender.docx,0.008936971
Neuro_Garrett_04_Transgender_v2.docx,-0.009312321
Neuro_Garrett_05_Transgender.docx,0.025170648
Neuro_Haines_05_Transgender.docx,-0.071428571
Neuro_Johnson_04_Transgender.docx,-0.047244094
Neuro_Kalat_12_Transgender.docx,0.039253898
Neuro_Kolb_07_Transgender.docx,-0.18556701
Neuro_Pinel_07_Transgender.docx,0.066831683
Neuro_Pinel_08_Transgender.docx,0.086330935
Neuro_Pinel_09_Transgender_v2.docx,0.083038869
Neuro_Pinel_10_Transgender.docx,0.051879699
Neuro_Reisberg_06_Transgender.docx,-0.004424779
Socl_Aronson_08_Transgender.docx,0.023773298
Socl_Aronson_09_Transgender.docx,0.002372077
Socl_Baumeister_02_Transgender.docx,0.115793781
Socl_Baumeister_04_Transgender.docx,0.066199729
Socl_Branscombe_12_Transgender.docx,0.054343514
Socl_Branscombe_13_Transgender_v2.docx,0.019570136
Socl_Branscombe_14_Transgender.docx,0.019773407
Socl_Franzoi_05_Transgender.docx,0.102766106
Socl_Franzoi_06_Transgender.docx,0.078806427
Socl_Franzoi_07_Transgender.docx,0.056590164
Socl_Gilovich_02_Transgender.docx,0.06
Socl_Gilovich_03_Transgender.docx,0.092848181
Socl_Gilovich_04_Transgender.docx,0.082968563
Socl_Gruman_02_Transgender.docx,0.08974359
Socl_Gruman_03_Transgender.docx,0.020591763
Socl_Kassin_09_Transgender.docx,0.019230769
Socl_Kassin_10_Transgender.docx,0.066513617
Socl_Myers_10_Transgender.docx,0.026105874
Socl_Myers_11_Transgender.docx,0.05224679
Socl_Myers_12_Transgender.docx,0.013465627
Socl_Rogers_02_Transgender.docx,0.02962963
Socl_Rogers_03_Transgender_v2.docx,0.071428571
Socl_Rogers_04_Transgender.docx,0.033744222
Socl_Zastrow_08_Transgender.docx,0.064670357
Socl_Zastrow_09_Transgender.docx,0.063653137
Socl_Zastrow_10_Transgender.docx,0.050560069
Spcl_Friend_02_Transgender.docx,-0.114130435
Spcl_Friend_03_Transgender.docx,-0.01863354
Spcl_Friend_04_Transgender.docx,0.027777778
Spcl_Friend_05_Transgender.docx,0.015625
Spcl_Gargiulo_06_Transgender.docx,-0.030442804
Spcl_Hardman_10_Transgender.docx,0.004149378
Spcl_Hardman_12_Transgender.docx,-0.012048193
Spcl_Heward_10_Transgender.docx,0.076923077
Spcl_Heward_11_Transgender.docx,0.057034221
Spcl_Kuder_05_Transgender.docx,-0.083333333
Spcl_Lewis_09_Transgender.docx,-0.002673797
Spcl_Overton_08_Transgender.docx,-0.00140647
Spcl_Smith_04_Transgender.docx,0.036585366
Spcl_Smith_05_Transgender.docx,0.036363636
Spcl_Smith_07_Transgender.docx,0.06408776
Spcl_Turnbull_04_Transgender.docx,0.173913043
Spcl_Turnbull_05_Transgender.docx,0.064102564
Spcl_Turnbull_06_Transgender.docx,0.002164502
Spcl_Turnbull_07_Transgender.docx,-0.032894737
Spcl_Turnbull_08_Transgender.docx,0.084432718
Spcl_Vaughn_07_Transgender.docx,0.085903084
